datetime,price
6/29/2017 12:22,2649.71
6/29/2017 12:23,2559.99
6/29/2017 12:23,2649.71
6/29/2017 12:24,2559.99
6/29/2017 12:24,2652.99
6/29/2017 12:25,2557.69
6/29/2017 12:25,2651.67
6/29/2017 12:26,2557.69
6/29/2017 12:26,2651.67
6/29/2017 12:27,2557.65
6/29/2017 12:27,2651.66
6/29/2017 12:28,2559.99
6/29/2017 12:28,2651.66
6/29/2017 12:29,2565.78
6/29/2017 12:29,2651.66
6/29/2017 12:30,2560.33
6/29/2017 12:30,2651.66
6/29/2017 12:31,2559.24
6/29/2017 12:31,2651.66
6/29/2017 12:32,2566.22
6/29/2017 12:32,2651.67
6/29/2017 12:33,2565.49
6/29/2017 12:33,2651.9
6/29/2017 12:34,2568
6/29/2017 12:34,2651.9
6/29/2017 12:35,2564.24
6/29/2017 12:35,2651.9
6/29/2017 12:36,2568
6/29/2017 12:36,2651.9
6/29/2017 12:37,2562.5
6/29/2017 12:37,2651.67
6/29/2017 12:38,2567.71
6/29/2017 12:38,2651.67
6/29/2017 12:39,2562.55
6/29/2017 12:39,2651.67
6/29/2017 12:40,2562.55
6/29/2017 12:40,2651.67
6/29/2017 12:41,2558.49
6/29/2017 12:41,2651.67
6/29/2017 12:42,2557.07
6/29/2017 12:42,2651.66
6/29/2017 12:43,2567.14
6/29/2017 12:43,2651.66
6/29/2017 12:44,2567.14
6/29/2017 12:44,2651.66
6/29/2017 12:45,2559.3
6/29/2017 12:45,2651.66
6/29/2017 12:46,2559.62
6/29/2017 12:46,2651.66
6/29/2017 12:47,2559.62
6/29/2017 12:47,2651.66
6/29/2017 12:48,2559.62
6/29/2017 12:48,2651.66
6/29/2017 12:49,2567.47
6/29/2017 12:49,2651.66
6/29/2017 12:50,2567.86
6/29/2017 12:50,2651.66
6/29/2017 12:51,2561.02
6/29/2017 12:51,2651.87
6/29/2017 12:52,2566.99
6/29/2017 12:52,2651.76
6/29/2017 12:53,2561.5
6/29/2017 12:53,2651.76
6/29/2017 12:54,2561.5
6/29/2017 12:54,2651.7
6/29/2017 12:55,2564.99
6/29/2017 12:55,2651.7
6/29/2017 12:56,2561.14
6/29/2017 12:56,2651.7
6/29/2017 12:57,2561.14
6/29/2017 12:57,2651.7
6/29/2017 12:58,2565
6/29/2017 12:58,2651.7
6/29/2017 12:59,2565
6/29/2017 12:59,2654.45
6/29/2017 13:00,2567.98
6/29/2017 13:00,2654.46
6/29/2017 13:01,2560.54
6/29/2017 13:01,2653.12
6/29/2017 13:02,2567.98
6/29/2017 13:02,2653.52
6/29/2017 13:03,2567.99
6/29/2017 13:03,2653.53
6/29/2017 13:04,2568
6/29/2017 13:04,2653.53
6/29/2017 13:05,2570
6/29/2017 13:05,2653.53
6/29/2017 13:06,2566.22
6/29/2017 13:06,2653.53
6/29/2017 13:07,2566.49
6/29/2017 13:07,2653.52
6/29/2017 13:08,2570
6/29/2017 13:08,2653.53
6/29/2017 13:09,2566.55
6/29/2017 13:09,2653.53
6/29/2017 13:10,2570
6/29/2017 13:10,2653.13
6/29/2017 13:11,2566.57
6/29/2017 13:11,2653.13
6/29/2017 13:12,2565.73
6/29/2017 13:12,2653.14
6/29/2017 13:13,2565.72
6/29/2017 13:13,2653.14
6/29/2017 13:14,2569.98
6/29/2017 13:14,2653.14
6/29/2017 13:15,2570
6/29/2017 13:15,2653.14
6/29/2017 13:16,2569.99
6/29/2017 13:16,2651.81
6/29/2017 13:17,2569.99
6/29/2017 13:17,2659.96
6/29/2017 13:18,2570
6/29/2017 13:18,2659.39
6/29/2017 13:19,2570
6/29/2017 13:19,2657.31
6/29/2017 13:20,2570
6/29/2017 13:20,2657.32
6/29/2017 13:21,2570
6/29/2017 13:21,2657.31
6/29/2017 13:22,2575
6/29/2017 13:22,2657.32
6/29/2017 13:23,2576.97
6/29/2017 13:23,2655.97
6/29/2017 13:24,2576.97
6/29/2017 13:24,2655.97
6/29/2017 13:25,2575.06
6/29/2017 13:25,2655.98
6/29/2017 13:26,2575.06
6/29/2017 13:26,2665.97
6/29/2017 13:27,2574.76
6/29/2017 13:27,2665.3
6/29/2017 13:28,2574.44
6/29/2017 13:28,2663.96
6/29/2017 13:29,2574.4
6/29/2017 13:29,2663.96
6/29/2017 13:30,2574.69
6/29/2017 13:30,2663.96
6/29/2017 13:31,2570
6/29/2017 13:31,2664.46
6/29/2017 13:32,2574.49
6/29/2017 13:32,2662.65
6/29/2017 13:33,2565
6/29/2017 13:33,2662.65
6/29/2017 13:34,2565
6/29/2017 13:34,2664.13
6/29/2017 13:35,2573.38
6/29/2017 13:35,2669.98
6/29/2017 13:36,2573.38
6/29/2017 13:36,2669.98
6/29/2017 13:37,2573.35
6/29/2017 13:37,2659.49
6/29/2017 13:38,2573.33
6/29/2017 13:38,2670.19
6/29/2017 13:39,2567.16
6/29/2017 13:39,2669.52
6/29/2017 13:40,2567.16
6/29/2017 13:40,2668.85
6/29/2017 13:41,2567.16
6/29/2017 13:41,2669.52
6/29/2017 13:42,2567.44
6/29/2017 13:42,2669.52
6/29/2017 13:43,2567.59
6/29/2017 13:43,2669.52
6/29/2017 13:44,2567.67
6/29/2017 13:44,2669.52
6/29/2017 13:45,2567.72
6/29/2017 13:45,2669.52
6/29/2017 13:46,2567.54
6/29/2017 13:46,2669.52
6/29/2017 13:47,2561.38
6/29/2017 13:47,2669.52
6/29/2017 13:48,2561.05
6/29/2017 13:48,2669.52
6/29/2017 13:49,2567.3
6/29/2017 13:49,2681.44
6/29/2017 13:50,2567.3
6/29/2017 13:50,2681.1
6/29/2017 13:51,2566.95
6/29/2017 13:51,2680.98
6/29/2017 13:52,2567.47
6/29/2017 13:52,2681.14
6/29/2017 13:53,2567.49
6/29/2017 13:53,2670.95
6/29/2017 13:54,2567.49
6/29/2017 13:54,2684.49
6/29/2017 13:55,2567.5
6/29/2017 13:55,2681.13
6/29/2017 13:56,2567.73
6/29/2017 13:56,2680.25
6/29/2017 13:57,2567.73
6/29/2017 13:57,2671.08
6/29/2017 13:58,2567.73
6/29/2017 13:58,2671.08
6/29/2017 13:59,2571.85
6/29/2017 13:59,2686.7
6/29/2017 14:00,2571.37
6/29/2017 14:00,2686.57
6/29/2017 14:01,2566
6/29/2017 14:01,2676.08
6/29/2017 14:02,2562.48
6/29/2017 14:02,2680.99
6/29/2017 14:03,2568.73
6/29/2017 14:03,2680.99
6/29/2017 14:04,2562.7
6/29/2017 14:04,2670.96
6/29/2017 14:05,2568.23
6/29/2017 14:05,2670.96
6/29/2017 14:06,2568.3
6/29/2017 14:06,2670.96
6/29/2017 14:07,2568.3
6/29/2017 14:07,2670.96
6/29/2017 14:08,2568.87
6/29/2017 14:08,2671.01
6/29/2017 14:09,2564.15
6/29/2017 14:09,2671.01
6/29/2017 14:10,2568.94
6/29/2017 14:10,2673.52
6/29/2017 14:11,2563.44
6/29/2017 14:11,2673.52
6/29/2017 14:12,2563.44
6/29/2017 14:12,2673.52
6/29/2017 14:13,2568.92
6/29/2017 14:13,2673.52
6/29/2017 14:14,2568.92
6/29/2017 14:14,2672.18
6/29/2017 14:15,2568
6/29/2017 14:15,2672.18
6/29/2017 14:16,2565.73
6/29/2017 14:16,2672.18
6/29/2017 14:17,2567.03
6/29/2017 14:17,2675
6/29/2017 14:18,2567.1
6/29/2017 14:18,2669.39
6/29/2017 14:19,2566
6/29/2017 14:19,2669.39
6/29/2017 14:20,2562.8
6/29/2017 14:20,2664.49
6/29/2017 14:21,2561.02
6/29/2017 14:21,2664.49
6/29/2017 14:22,2564
6/29/2017 14:22,2666.68
6/29/2017 14:23,2564.12
6/29/2017 14:23,2674.98
6/29/2017 14:24,2554.95
6/29/2017 14:24,2674.98
6/29/2017 14:25,2555.07
6/29/2017 14:25,2665.39
6/29/2017 14:26,2562.13
6/29/2017 14:26,2675.03
6/29/2017 14:27,2562.31
6/29/2017 14:27,2675.03
6/29/2017 14:28,2555.8
6/29/2017 14:28,2672.68
6/29/2017 14:29,2562.37
6/29/2017 14:29,2672.68
6/29/2017 14:30,2562.2
6/29/2017 14:30,2669.9
6/29/2017 14:31,2563.7
6/29/2017 14:31,2669.9
6/29/2017 14:32,2563.53
6/29/2017 14:32,2671.71
6/29/2017 14:33,2565.91
6/29/2017 14:33,2671.71
6/29/2017 14:34,2566.09
6/29/2017 14:34,2669.9
6/29/2017 14:35,2566.09
6/29/2017 14:35,2669.9
6/29/2017 14:36,2566.09
6/29/2017 14:36,2665.37
6/29/2017 14:37,2566.09
6/29/2017 14:37,2660
6/29/2017 14:38,2566.09
6/29/2017 14:38,2665.3
6/29/2017 14:39,2560.47
6/29/2017 14:39,2665.3
6/29/2017 14:40,2565.79
6/29/2017 14:40,2665.3
6/29/2017 14:41,2563.83
6/29/2017 14:41,2663.9
6/29/2017 14:42,2558.77
6/29/2017 14:42,2663.9
6/29/2017 14:43,2562.91
6/29/2017 14:43,2663.9
6/29/2017 14:44,2562.16
6/29/2017 14:44,2662.56
6/29/2017 14:45,2562.98
6/29/2017 14:45,2661.22
6/29/2017 14:46,2555.59
6/29/2017 14:46,2661.22
6/29/2017 14:47,2555.77
6/29/2017 14:47,2661.19
6/29/2017 14:48,2555.77
6/29/2017 14:48,2661.19
6/29/2017 14:49,2562.99
6/29/2017 14:49,2661.19
6/29/2017 14:50,2562.99
6/29/2017 14:50,2661.2
6/29/2017 14:51,2562.99
6/29/2017 14:51,2660.84
6/29/2017 14:52,2562.41
6/29/2017 14:52,2660.84
6/29/2017 14:53,2558
6/29/2017 14:53,2663
6/29/2017 14:54,2561
6/29/2017 14:54,2658.23
6/29/2017 14:55,2560.52
6/29/2017 14:55,2658.23
6/29/2017 14:56,2560.52
6/29/2017 14:56,2658.23
6/29/2017 14:57,2560.38
6/29/2017 14:57,2658.23
6/29/2017 14:58,2560.19
6/29/2017 14:58,2658.23
6/29/2017 14:59,2557.59
6/29/2017 14:59,2658.23
6/29/2017 15:00,2552.6
6/29/2017 15:00,2658.23
6/29/2017 15:01,2553.87
6/29/2017 15:01,2658.23
6/29/2017 15:02,2555.59
6/29/2017 15:02,2658.23
6/29/2017 15:03,2550.06
6/29/2017 15:03,2658.23
6/29/2017 15:04,2550.06
6/29/2017 15:04,2657.99
6/29/2017 15:05,2550.06
6/29/2017 15:05,2652.18
6/29/2017 15:06,2550.06
6/29/2017 15:06,2653.39
6/29/2017 15:07,2550.06
6/29/2017 15:07,2652.18
6/29/2017 15:08,2550.06
6/29/2017 15:08,2652.18
6/29/2017 15:09,2550.06
6/29/2017 15:09,2652.18
6/29/2017 15:10,2557.53
6/29/2017 15:10,2652.19
6/29/2017 15:11,2557.53
6/29/2017 15:11,2652.18
6/29/2017 15:12,2557.53
6/29/2017 15:12,2652.18
6/29/2017 15:13,2557.53
6/29/2017 15:13,2652.19
6/29/2017 15:14,2558
6/29/2017 15:14,2660.01
6/29/2017 15:15,2558
6/29/2017 15:15,2660.01
6/29/2017 15:16,2552.44
6/29/2017 15:16,2649.76
6/29/2017 15:17,2558
6/29/2017 15:17,2647.64
6/29/2017 15:18,2551.3
6/29/2017 15:18,2647.64
6/29/2017 15:19,2551.3
6/29/2017 15:19,2652
6/29/2017 15:20,2551.3
6/29/2017 15:20,2652.02
6/29/2017 15:21,2551.3
6/29/2017 15:21,2652.02
6/29/2017 15:22,2554
6/29/2017 15:22,2652.02
6/29/2017 15:23,2555.85
6/29/2017 15:23,2645.81
6/29/2017 15:24,2559.93
6/29/2017 15:24,2646.04
6/29/2017 15:25,2562.44
6/29/2017 15:25,2647.01
6/29/2017 15:26,2565.81
6/29/2017 15:26,2647.01
6/29/2017 15:27,2566.89
6/29/2017 15:27,2647.01
6/29/2017 15:28,2568.52
6/29/2017 15:28,2648
6/29/2017 15:29,2573.68
6/29/2017 15:29,2648
6/29/2017 15:30,2573.63
6/29/2017 15:30,2661
6/29/2017 15:31,2574.49
6/29/2017 15:31,2662.99
6/29/2017 15:32,2574.69
6/29/2017 15:32,2667.87
6/29/2017 15:33,2574.69
6/29/2017 15:33,2676.43
6/29/2017 15:34,2567.63
6/29/2017 15:34,2676.42
6/29/2017 15:35,2574.47
6/29/2017 15:35,2678.89
6/29/2017 15:36,2571.98
6/29/2017 15:36,2678.88
6/29/2017 15:37,2574.84
6/29/2017 15:37,2678.89
6/29/2017 15:38,2574.35
6/29/2017 15:38,2678.89
6/29/2017 15:39,2574.37
6/29/2017 15:39,2678.89
6/29/2017 15:40,2574.9
6/29/2017 15:40,2678.89
6/29/2017 15:41,2574.39
6/29/2017 15:41,2678.88
6/29/2017 15:42,2574.37
6/29/2017 15:42,2678.88
6/29/2017 15:43,2574.37
6/29/2017 15:43,2678.88
6/29/2017 15:44,2574.37
6/29/2017 15:44,2678.88
6/29/2017 15:45,2574.37
6/29/2017 15:45,2678.88
6/29/2017 15:46,2571
6/29/2017 15:46,2673.93
6/29/2017 15:47,2568.43
6/29/2017 15:47,2672.89
6/29/2017 15:48,2567.67
6/29/2017 15:48,2673.79
6/29/2017 15:49,2567.67
6/29/2017 15:49,2673.79
6/29/2017 15:50,2567.66
6/29/2017 15:50,2679.12
6/29/2017 15:51,2570
6/29/2017 15:51,2679.12
6/29/2017 15:52,2570
6/29/2017 15:52,2679.12
6/29/2017 15:53,2570
6/29/2017 15:53,2679.12
6/29/2017 15:54,2570
6/29/2017 15:54,2680
6/29/2017 15:55,2570
6/29/2017 15:55,2670.15
6/29/2017 15:56,2570
6/29/2017 15:56,2670.15
6/29/2017 15:57,2567.65
6/29/2017 15:57,2670.15
6/29/2017 15:58,2567.65
6/29/2017 15:58,2670.15
6/29/2017 15:59,2570
6/29/2017 15:59,2675.99
6/29/2017 16:00,2570
6/29/2017 16:00,2675.99
6/29/2017 16:01,2567.63
6/29/2017 16:01,2675.99
6/29/2017 16:02,2569.92
6/29/2017 16:02,2679.99
6/29/2017 16:03,2563.1
6/29/2017 16:03,2679.99
6/29/2017 16:04,2570
6/29/2017 16:04,2679.99
6/29/2017 16:05,2570
6/29/2017 16:05,2679.97
6/29/2017 16:06,2570
6/29/2017 16:06,2679.97
6/29/2017 16:07,2572.14
6/29/2017 16:07,2679.97
6/29/2017 16:08,2570.01
6/29/2017 16:08,2679.97
6/29/2017 16:09,2573.88
6/29/2017 16:09,2679.97
6/29/2017 16:10,2570.01
6/29/2017 16:10,2679.97
6/29/2017 16:11,2570
6/29/2017 16:11,2666.69
6/29/2017 16:12,2569.96
6/29/2017 16:12,2666.69
6/29/2017 16:13,2567.23
6/29/2017 16:13,2666.69
6/29/2017 16:14,2562.47
6/29/2017 16:14,2675.97
6/29/2017 16:15,2567.22
6/29/2017 16:15,2675.97
6/29/2017 16:16,2563
6/29/2017 16:16,2675.97
6/29/2017 16:17,2563.01
6/29/2017 16:17,2675.97
6/29/2017 16:18,2563.03
6/29/2017 16:18,2675.97
6/29/2017 16:19,2567.06
6/29/2017 16:19,2675.97
6/29/2017 16:20,2567.05
6/29/2017 16:20,2675.97
6/29/2017 16:21,2567.05
6/29/2017 16:21,2675.97
6/29/2017 16:22,2567.98
6/29/2017 16:22,2675.97
6/29/2017 16:23,2565.64
6/29/2017 16:23,2675.97
6/29/2017 16:24,2568
6/29/2017 16:24,2675.97
6/29/2017 16:25,2570
6/29/2017 16:25,2666.4
6/29/2017 16:26,2570
6/29/2017 16:26,2666.4
6/29/2017 16:27,2570
6/29/2017 16:27,2666.4
6/29/2017 16:28,2570
6/29/2017 16:28,2666.4
6/29/2017 16:29,2570
6/29/2017 16:29,2666.4
6/29/2017 16:30,2570
6/29/2017 16:30,2666.4
6/29/2017 16:31,2564.02
6/29/2017 16:31,2666.4
6/29/2017 16:32,2564.02
6/29/2017 16:32,2666.4
6/29/2017 16:33,2564.02
6/29/2017 16:33,2666.4
6/29/2017 16:34,2564.02
6/29/2017 16:34,2666.4
6/29/2017 16:35,2563.07
6/29/2017 16:35,2666.4
6/29/2017 16:36,2569.98
6/29/2017 16:36,2666.4
6/29/2017 16:37,2569.95
6/29/2017 16:37,2666.4
6/29/2017 16:38,2569.95
6/29/2017 16:38,2666.4
6/29/2017 16:39,2570
6/29/2017 16:39,2666.4
6/29/2017 16:40,2570
6/29/2017 16:40,2666.64
6/29/2017 16:41,2570
6/29/2017 16:41,2666.64
6/29/2017 16:42,2570
6/29/2017 16:42,2666.64
6/29/2017 16:43,2563.67
6/29/2017 16:43,2666.64
6/29/2017 16:44,2563.67
6/29/2017 16:44,2666.64
6/29/2017 16:45,2574.9
6/29/2017 16:45,2666.64
6/29/2017 16:46,2565.44
6/29/2017 16:46,2666.64
6/29/2017 16:47,2563.92
6/29/2017 16:47,2666.65
6/29/2017 16:48,2573.59
6/29/2017 16:48,2666.65
6/29/2017 16:49,2564.59
6/29/2017 16:49,2666.65
6/29/2017 16:50,2564.59
6/29/2017 16:50,2666.64
6/29/2017 16:51,2563.92
6/29/2017 16:51,2666.64
6/29/2017 16:52,2569.6
6/29/2017 16:52,2666.64
6/29/2017 16:53,2569.6
6/29/2017 16:53,2666.64
6/29/2017 16:54,2564.05
6/29/2017 16:54,2666.64
6/29/2017 16:55,2565.03
6/29/2017 16:55,2666.64
6/29/2017 16:56,2569.76
6/29/2017 16:56,2666.64
6/29/2017 16:57,2565
6/29/2017 16:57,2666.65
6/29/2017 16:58,2563.92
6/29/2017 16:58,2666.65
6/29/2017 16:59,2566
6/29/2017 16:59,2665.31
6/29/2017 17:00,2563
6/29/2017 17:00,2665.01
6/29/2017 17:01,2560.43
6/29/2017 17:01,2665
6/29/2017 17:02,2560.43
6/29/2017 17:02,2666.65
6/29/2017 17:03,2566
6/29/2017 17:03,2666.64
6/29/2017 17:04,2570
6/29/2017 17:04,2666.64
6/29/2017 17:05,2570
6/29/2017 17:05,2688.39
6/29/2017 17:06,2570
6/29/2017 17:06,2688.39
6/29/2017 17:07,2570
6/29/2017 17:07,2688.39
6/29/2017 17:08,2566.89
6/29/2017 17:08,2688.39
6/29/2017 17:09,2566.83
6/29/2017 17:09,2688.39
6/29/2017 17:10,2567
6/29/2017 17:10,2673.19
6/29/2017 17:11,2565.34
6/29/2017 17:11,2670
6/29/2017 17:12,2570
6/29/2017 17:12,2670
6/29/2017 17:13,2570
6/29/2017 17:13,2670
6/29/2017 17:14,2570
6/29/2017 17:14,2670
6/29/2017 17:15,2565.52
6/29/2017 17:15,2670
6/29/2017 17:16,2570
6/29/2017 17:16,2670.02
6/29/2017 17:17,2568
6/29/2017 17:17,2665.32
6/29/2017 17:18,2570.01
6/29/2017 17:18,2665.44
6/29/2017 17:19,2573.2
6/29/2017 17:19,2665.44
6/29/2017 17:20,2571.02
6/29/2017 17:20,2665.02
6/29/2017 17:21,2571.02
6/29/2017 17:21,2665.02
6/29/2017 17:22,2571.02
6/29/2017 17:22,2665.02
6/29/2017 17:23,2574.88
6/29/2017 17:23,2674.94
6/29/2017 17:24,2574.88
6/29/2017 17:24,2674.94
6/29/2017 17:25,2574.9
6/29/2017 17:25,2674.99
6/29/2017 17:26,2574.9
6/29/2017 17:26,2679.92
6/29/2017 17:27,2574.9
6/29/2017 17:27,2679.92
6/29/2017 17:28,2574.9
6/29/2017 17:28,2679.92
6/29/2017 17:29,2574.9
6/29/2017 17:29,2678.57
6/29/2017 17:30,2574.8
6/29/2017 17:30,2678.57
6/29/2017 17:31,2572
6/29/2017 17:31,2679.99
6/29/2017 17:32,2575.62
6/29/2017 17:32,2679.99
6/29/2017 17:33,2576.77
6/29/2017 17:33,2679.99
6/29/2017 17:34,2575.62
6/29/2017 17:34,2670.62
6/29/2017 17:35,2577
6/29/2017 17:35,2679.8
6/29/2017 17:36,2576.84
6/29/2017 17:36,2679.8
6/29/2017 17:37,2576.84
6/29/2017 17:37,2675.94
6/29/2017 17:38,2577.5
6/29/2017 17:38,2666.7
6/29/2017 17:39,2578.77
6/29/2017 17:39,2666.7
6/29/2017 17:40,2578.56
6/29/2017 17:40,2666.7
6/29/2017 17:41,2578.56
6/29/2017 17:41,2665.29
6/29/2017 17:42,2581.91
6/29/2017 17:42,2665.29
6/29/2017 17:43,2574.05
6/29/2017 17:43,2665.29
6/29/2017 17:44,2574.11
6/29/2017 17:44,2665.32
6/29/2017 17:45,2575
6/29/2017 17:45,2665.3
6/29/2017 17:46,2580.44
6/29/2017 17:46,2665.3
6/29/2017 17:47,2575.17
6/29/2017 17:47,2665.28
6/29/2017 17:48,2580.83
6/29/2017 17:48,2666.69
6/29/2017 17:49,2580.83
6/29/2017 17:49,2666.69
6/29/2017 17:50,2575.02
6/29/2017 17:50,2675.01
6/29/2017 17:51,2575.03
6/29/2017 17:51,2675.89
6/29/2017 17:52,2583.8
6/29/2017 17:52,2675.89
6/29/2017 17:53,2583.75
6/29/2017 17:53,2667.01
6/29/2017 17:54,2583.75
6/29/2017 17:54,2667.11
6/29/2017 17:55,2576.03
6/29/2017 17:55,2667.11
6/29/2017 17:56,2583.75
6/29/2017 17:56,2667.11
6/29/2017 17:57,2583
6/29/2017 17:57,2667.11
6/29/2017 17:58,2582.89
6/29/2017 17:58,2667.11
6/29/2017 17:59,2579.03
6/29/2017 17:59,2667.11
6/29/2017 18:00,2579.03
6/29/2017 18:00,2667.1
6/29/2017 18:01,2582.06
6/29/2017 18:01,2673.92
6/29/2017 18:02,2579
6/29/2017 18:02,2674.99
6/29/2017 18:03,2576.51
6/29/2017 18:03,2672.58
6/29/2017 18:04,2581.8
6/29/2017 18:04,2672.58
6/29/2017 18:05,2579
6/29/2017 18:05,2674.99
6/29/2017 18:06,2579
6/29/2017 18:06,2675
6/29/2017 18:07,2581.7
6/29/2017 18:07,2675
6/29/2017 18:08,2577
6/29/2017 18:08,2675
6/29/2017 18:09,2577
6/29/2017 18:09,2679
6/29/2017 18:10,2581.18
6/29/2017 18:10,2679
6/29/2017 18:11,2576.5
6/29/2017 18:11,2679
6/29/2017 18:12,2575
6/29/2017 18:12,2679
6/29/2017 18:13,2574.32
6/29/2017 18:13,2667.3
6/29/2017 18:14,2582.93
6/29/2017 18:14,2679
6/29/2017 18:15,2582.29
6/29/2017 18:15,2679
6/29/2017 18:16,2582.17
6/29/2017 18:16,2679
6/29/2017 18:17,2582.15
6/29/2017 18:17,2679
6/29/2017 18:18,2581.97
6/29/2017 18:18,2679
6/29/2017 18:19,2581.99
6/29/2017 18:19,2678.96
6/29/2017 18:20,2581.91
6/29/2017 18:20,2678.95
6/29/2017 18:21,2581.78
6/29/2017 18:21,2678.95
6/29/2017 18:22,2581.4
6/29/2017 18:22,2678.96
6/29/2017 18:23,2576.04
6/29/2017 18:23,2677.97
6/29/2017 18:24,2581.37
6/29/2017 18:24,2677.97
6/29/2017 18:25,2581.99
6/29/2017 18:25,2677.97
6/29/2017 18:26,2581.99
6/29/2017 18:26,2677.95
6/29/2017 18:27,2581.97
6/29/2017 18:27,2677.95
6/29/2017 18:28,2581.96
6/29/2017 18:28,2677.95
6/29/2017 18:29,2581.37
6/29/2017 18:29,2677.94
6/29/2017 18:30,2578.34
6/29/2017 18:30,2677.94
6/29/2017 18:31,2581.97
6/29/2017 18:31,2677.94
6/29/2017 18:32,2576.66
6/29/2017 18:32,2678
6/29/2017 18:33,2581.92
6/29/2017 18:33,2678
6/29/2017 18:34,2575
6/29/2017 18:34,2678
6/29/2017 18:35,2581.65
6/29/2017 18:35,2679.99
6/29/2017 18:36,2580.98
6/29/2017 18:36,2679.99
6/29/2017 18:37,2580.98
6/29/2017 18:37,2682.99
6/29/2017 18:38,2580.98
6/29/2017 18:38,2688.37
6/29/2017 18:39,2576.17
6/29/2017 18:39,2688.9
6/29/2017 18:40,2576.13
6/29/2017 18:40,2681.26
6/29/2017 18:41,2576.09
6/29/2017 18:41,2690
6/29/2017 18:42,2578.9
6/29/2017 18:42,2690
6/29/2017 18:43,2580.27
6/29/2017 18:43,2690
6/29/2017 18:44,2580
6/29/2017 18:44,2688.54
6/29/2017 18:45,2576.11
6/29/2017 18:45,2688.54
6/29/2017 18:46,2577.34
6/29/2017 18:46,2681.25
6/29/2017 18:47,2576.09
6/29/2017 18:47,2681.25
6/29/2017 18:48,2573
6/29/2017 18:48,2675.89
6/29/2017 18:49,2573.14
6/29/2017 18:49,2681.14
6/29/2017 18:50,2571
6/29/2017 18:50,2671.02
6/29/2017 18:51,2568.16
6/29/2017 18:51,2671.31
6/29/2017 18:52,2566.34
6/29/2017 18:52,2669.71
6/29/2017 18:53,2570.99
6/29/2017 18:53,2666.8
6/29/2017 18:54,2564.58
6/29/2017 18:54,2666.8
6/29/2017 18:55,2567.69
6/29/2017 18:55,2666.69
6/29/2017 18:56,2560.41
6/29/2017 18:56,2666.69
6/29/2017 18:57,2565.16
6/29/2017 18:57,2666.69
6/29/2017 18:58,2563
6/29/2017 18:58,2665.35
6/29/2017 18:59,2564.35
6/29/2017 18:59,2663.85
6/29/2017 19:00,2562.83
6/29/2017 19:00,2658.68
6/29/2017 19:01,2562.72
6/29/2017 19:01,2652.11
6/29/2017 19:02,2562.69
6/29/2017 19:02,2658.68
6/29/2017 19:03,2557.25
6/29/2017 19:03,2643.85
6/29/2017 19:04,2559.44
6/29/2017 19:04,2644.88
6/29/2017 19:05,2559.76
6/29/2017 19:05,2638.63
6/29/2017 19:06,2559.75
6/29/2017 19:06,2652.13
6/29/2017 19:07,2553.25
6/29/2017 19:07,2652.15
6/29/2017 19:08,2553.23
6/29/2017 19:08,2635.95
6/29/2017 19:09,2545.09
6/29/2017 19:09,2644.78
6/29/2017 19:10,2545.01
6/29/2017 19:10,2638.58
6/29/2017 19:11,2545.01
6/29/2017 19:11,2641.9
6/29/2017 19:12,2543.63
6/29/2017 19:12,2638.58
6/29/2017 19:13,2550
6/29/2017 19:13,2644.95
6/29/2017 19:14,2550
6/29/2017 19:14,2645.11
6/29/2017 19:15,2549.98
6/29/2017 19:15,2643.86
6/29/2017 19:16,2549.98
6/29/2017 19:16,2652.14
6/29/2017 19:17,2550
6/29/2017 19:17,2647.81
6/29/2017 19:18,2550
6/29/2017 19:18,2647.81
6/29/2017 19:19,2551
6/29/2017 19:19,2644.96
6/29/2017 19:20,2549.79
6/29/2017 19:20,2644.4
6/29/2017 19:21,2551
6/29/2017 19:21,2635.01
6/29/2017 19:22,2551.33
6/29/2017 19:22,2636.69
6/29/2017 19:23,2548.06
6/29/2017 19:23,2644.88
6/29/2017 19:24,2541.11
6/29/2017 19:24,2637.2
6/29/2017 19:25,2547.2
6/29/2017 19:25,2635.01
6/29/2017 19:26,2541.5
6/29/2017 19:26,2630.5
6/29/2017 19:27,2536.66
6/29/2017 19:27,2629.12
6/29/2017 19:28,2534.99
6/29/2017 19:28,2629.13
6/29/2017 19:29,2532.98
6/29/2017 19:29,2637.66
6/29/2017 19:30,2532.98
6/29/2017 19:30,2630
6/29/2017 19:31,2532.98
6/29/2017 19:31,2629.12
6/29/2017 19:32,2533
6/29/2017 19:32,2620.01
6/29/2017 19:33,2528.88
6/29/2017 19:33,2622.3
6/29/2017 19:34,2527.31
6/29/2017 19:34,2627.62
6/29/2017 19:35,2527.31
6/29/2017 19:35,2614.55
6/29/2017 19:36,2527.23
6/29/2017 19:36,2618.64
6/29/2017 19:37,2530.98
6/29/2017 19:37,2618.64
6/29/2017 19:38,2534.35
6/29/2017 19:38,2617.28
6/29/2017 19:39,2532.2
6/29/2017 19:39,2615.95
6/29/2017 19:40,2536.66
6/29/2017 19:40,2612
6/29/2017 19:41,2538
6/29/2017 19:41,2616
6/29/2017 19:42,2538.01
6/29/2017 19:42,2615.96
6/29/2017 19:43,2546
6/29/2017 19:43,2632.05
6/29/2017 19:44,2540.46
6/29/2017 19:44,2622.59
6/29/2017 19:45,2547.82
6/29/2017 19:45,2637.66
6/29/2017 19:46,2543
6/29/2017 19:46,2623.01
6/29/2017 19:47,2542.98
